qid	query	matched_qid	matched_query	rank
1115210	what is chaff and flare	440544	lisp defined	50
1115210	what is chaff and flare	801491	what is swf	51
1115210	what is chaff and flare	505783	suspension chemistry definition	52
1115210	what is chaff and flare	704337	what is a truncal rash	53
1115210	what is chaff and flare	785876	what is powdered mace	54
1115210	what is chaff and flare	683407	what is a flagstaff	55
1115210	what is chaff and flare	768825	what is masd rash	56
1115210	what is chaff and flare	186564	fias interface	57
1115210	what is chaff and flare	731256	what is climate cha	58
1115210	what is chaff and flare	716154	what is an mfr air force	59
1115210	what is chaff and flare	797216	what is smokycap	60
1115210	what is chaff and flare	623956	what do metastatic carcinoma mean	61
1115210	what is chaff and flare	683943	what is a fraggle	62
1115210	what is chaff and flare	1056853	who was the stupid with a flare gun?	63
1115210	what is chaff and flare	558885	what are flares in relation to sle	64
1115210	what is chaff and flare	1155185	what is fenfluramine	65
1115210	what is chaff and flare	728593	what is caw/ wrestling	66
1115210	what is chaff and flare	785870	what is powder dipped	67
1115210	what is chaff and flare	727992	what is carmine in makeup	68
1115210	what is chaff and flare	91351	chemistry definition of filtration	69
1115210	what is chaff and flare	485361	rashes on legs redness an flare ups what to use	70
1115210	what is chaff and flare	749148	what is french term for cream puffs	71
1115210	what is chaff and flare	747197	what is fiery	72
1115210	what is chaff and flare	766144	what is liquefaction	73
1115210	what is chaff and flare	886628	what pfl stands for on a check	74
1115210	what is chaff and flare	751322	what is glomerular filtrate	75
1115210	what is chaff and flare	793509	what is sancerre rouge	76
1115210	what is chaff and flare	747301	what is filtrate	77
1115210	what is chaff and flare	191411	fraggle attack definition	78
1115210	what is chaff and flare	20450	aqueous humor  definition	79
1115210	what is chaff and flare	230230	how far from fort lauderdale airport to port	80
1115210	what is chaff and flare	702791	what is a tang artifact	81
1115210	what is chaff and flare	566068	what are spider veins	82
1115210	what is chaff and flare	627050	what do you use a heat flare for	83
1115210	what is chaff and flare	704118	what is a trap party	84
1115210	what is chaff and flare	747007	what is fg in catheter	85
1115210	what is chaff and flare	231014	how far is fort lauderdale airport to miami international	86
1115210	what is chaff and flare	187951	flirt definition	87
1115210	what is chaff and flare	643322	what does mfl stand for in football	88
1115210	what is chaff and flare	801496	what is swf.	89
1115210	what is chaff and flare	753729	what is harissa powder	90
1115210	what is chaff and flare	775054	what is nafld in liver disease	91
1115210	what is chaff and flare	288490	how many mg of caffeine in a grande chai latte	92
1115210	what is chaff and flare	768776	what is marshmellow fluff	93
1115210	what is chaff and flare	675302	what is a borescope	94
1115210	what is chaff and flare	399932	is a flare open burning	95
1115210	what is chaff and flare	1144778	what vein do the use for chemo port	96
1115210	what is chaff and flare	395686	infasurf is used for what	97
1115210	what is chaff and flare	748058	what is fluff mud	98
1115210	what is chaff and flare	1027702	who first performed the cha cha	99
1115210	what is chaff and flare	715261	what is an infiltrative tumor	100
1116380	what is a nonconformity? earth science	465062	nonconformists =definition	1
1116380	what is a nonconformity? earth science	1137361	definition of paleobotany	2
1116380	what is a nonconformity? earth science	777139	what is non dualism	3
1116380	what is a nonconformity? earth science	532814	unsaturated hydrocarbon definition	4
1116380	what is a nonconformity? earth science	531150	typology definition	5
1116380	what is a nonconformity? earth science	1172313	paleocortex definition	6
1116380	what is a nonconformity? earth science	692660	what is a nonconformity?	7
1116380	what is a nonconformity? earth science	389765	hydrocarbons are organic molecules that contain only __________.	8
1116380	what is a nonconformity? earth science	717584	what is an unsaturated hydrocarbon	9
1116380	what is a nonconformity? earth science	136625	definition of nonchalance	10
1116380	what is a nonconformity? earth science	777148	what is non freehold	11
1116380	what is a nonconformity? earth science	749083	what is freehold strata	12
1116380	what is a nonconformity? earth science	128613	define typology	13
1116380	what is a nonconformity? earth science	738669	what is deposition science definition	14
1116380	what is a nonconformity? earth science	764723	what is laypeople	15
1116380	what is a nonconformity? earth science	465014	non sequitur legal definition	16
1116380	what is a nonconformity? earth science	1155600	what is digital dualism	17
1116380	what is a nonconformity? earth science	1183119	freethinker definition	18
1116380	what is a nonconformity? earth science	558495	what are examples of unsaturated hydrocarbons	19
1116380	what is a nonconformity? earth science	781090	what is paleobiology	20
1116380	what is a nonconformity? earth science	2070	As defined by worldview what is scientism	21
1116380	what is a nonconformity? earth science	91361	chemistry nonpolar definition	22
1116380	what is a nonconformity? earth science	684681	what is a geophysicist	23
1116380	what is a nonconformity? earth science	465098	nonpolar molecule definition	24
1116380	what is a nonconformity? earth science	124586	define nonpublic educational institutions	25
1116380	what is a nonconformity? earth science	850639	what is the term for non-scientific observation	26
1116380	what is a nonconformity? earth science	136629	definition of nonchalant	27
1116380	what is a nonconformity? earth science	523029	totalitarianism government definition	28
1116380	what is a nonconformity? earth science	777204	what is non-dwelling	29
1116380	what is a nonconformity? earth science	511295	teleconferencing definition	30
1116380	what is a nonconformity? earth science	124563	define non freehold estate	31
1116380	what is a nonconformity? earth science	511179	technophobic definition	32
1116380	what is a nonconformity? earth science	794235	what is scientism	33
1116380	what is a nonconformity? earth science	495413	shale definition geology	34
1116380	what is a nonconformity? earth science	617724	what degree is needed to be a geophysicist	35
1116380	what is a nonconformity? earth science	389763	hydrocarbon definition in earth science	36
1116380	what is a nonconformity? earth science	523028	totalitarian society definition	37
1116380	what is a nonconformity? earth science	549062	what Facism is and what Commuism	38
1116380	what is a nonconformity? earth science	781094	what is paleontology.	39
1116380	what is a nonconformity? earth science	124577	define nonchalance	40
1116380	what is a nonconformity? earth science	515233	the definition of independent scientific meaning	41
1116380	what is a nonconformity? earth science	523027	totalitarian regime definition	42
1116380	what is a nonconformity? earth science	748797	what is fossil cast in science	43
1116380	what is a nonconformity? earth science	161555	doctrinal definition, direct support	44
