qid	query	matched_qid	matched_query	rank
537817	vitamin e anti scar	917442	what vitamins should you take to make a wound heal faster	11
537817	vitamin e anti scar	362634	how to get rid of scar from cold sore	12
537817	vitamin e anti scar	325852	how much olive leaf extract must i take to cure herpes	13
537817	vitamin e anti scar	406421	is cipro effective for skin infections	14
537817	vitamin e anti scar	808730	what is the best treatment for scars	15
537817	vitamin e anti scar	537704	vitamin angels charity	16
537817	vitamin e anti scar	598194	what color is pure vitamin e	17
537817	vitamin e anti scar	430999	is vitamin e safe	18
537817	vitamin e anti scar	537727	vitamin c aids cure	19
537817	vitamin e anti scar	9510	a vitamin that is necessary for formation of scar tissue during the healing process is	20
537817	vitamin e anti scar	899778	what supplement can help against yeast infections	21
537817	vitamin e anti scar	253664	how long does it take for cipro to work for wound infection?	22
537817	vitamin e anti scar	668681	what helps removing scar tissue	23
537817	vitamin e anti scar	171177	does scar cream really work	24
537817	vitamin e anti scar	664162	what good is vitamin e	25
537817	vitamin e anti scar	537827	vitamin e ointment uses	26
537817	vitamin e anti scar	238979	how long after exposure to std should i get tested	27
537817	vitamin e anti scar	52318	best way to improve road rash scar	28
537817	vitamin e anti scar	581617	what can cipro e used for	29
537817	vitamin e anti scar	658117	what essential oils get rid of face scars	30
537817	vitamin e anti scar	550033	what agar is used for antimicrobial susceptibility testing?	31
537817	vitamin e anti scar	463145	negative wound therapy devices	32
537817	vitamin e anti scar	51318	benefits of vitamin e for skin	33
537817	vitamin e anti scar	920239	what was the first approved antiviral agent	34
537817	vitamin e anti scar	462981	nds code for vitamin b12 injection, 2016	35
537817	vitamin e anti scar	1022705	which vitamin is best to promote wound healing	36
537817	vitamin e anti scar	173852	does vitamin e help a fever blister heal	37
537817	vitamin e anti scar	749578	what is fungus shield plus	38
537817	vitamin e anti scar	723562	what is best vit b12 supplement for vegans	39
537817	vitamin e anti scar	419821	is olive leaf extract an antifungal	40
537817	vitamin e anti scar	512738	temperature probe premature infant scar	41
537817	vitamin e anti scar	1022701	which vitamin helps with wound healing	42
537817	vitamin e anti scar	896116	what skin oils have vitamin e	43
537817	vitamin e anti scar	92496	cipro covers what bacteria	44
537817	vitamin e anti scar	917096	what vitamins and herbs help heal surgical wounds	45
537817	vitamin e anti scar	537910	vitamins for immune support	46
537817	vitamin e anti scar	598264	what color is scar tissue	47
537817	vitamin e anti scar	542673	weather antibes, france	48
537817	vitamin e anti scar	543269	weather in antibes france	49
537817	vitamin e anti scar	751889	what is good for anemia amine an image what is good for it?	50
537817	vitamin e anti scar	430988	is vitamin e good for cold sores	51
537817	vitamin e anti scar	114991	d3 vitamin 10000 iu prescription	52
537817	vitamin e anti scar	902901	what test for candida	53
537817	vitamin e anti scar	685061	what is a good antibiotic ointment	54
537817	vitamin e anti scar	76175	can you buy a scar in massachusetts	55
537817	vitamin e anti scar	537799	vitamin d injections	56
537817	vitamin e anti scar	537967	vitamins to cure retinopathy	57
537817	vitamin e anti scar	383836	how to treat red scars on face	58
537817	vitamin e anti scar	559540	what are good sources of vitamin e	59
537817	vitamin e anti scar	808553	what is the best supplement for healing wounds	60
537817	vitamin e anti scar	758412	what is in vitamin e	61
537817	vitamin e anti scar	446800	me andromeda how do i damage armor	62
537817	vitamin e anti scar	919226	what was scar's name	63
537817	vitamin e anti scar	931135	what's the best treatment for acne scars	64
537817	vitamin e anti scar	1022788	which vitamins is effective in post inflammatory pigmentation	65
537817	vitamin e anti scar	917371	what vitamins help with edema	66
537817	vitamin e anti scar	199671	healing color purple saint	67
537817	vitamin e anti scar	288612	how many micrograms of vitamin k is safe for someone on warfarin	68
537817	vitamin e anti scar	579206	what blood test to check for candida virus	69
537817	vitamin e anti scar	917138	what vitamins are good for bruising	70
537817	vitamin e anti scar	885542	what patch to use for pain relief	71
537817	vitamin e anti scar	419969	is oral vitamin e good for skin	72
537817	vitamin e anti scar	917345	what vitamins help heal cold sores	73
537817	vitamin e anti scar	1160676	what does scar stand for in fortnite	74
537817	vitamin e anti scar	19400	antidote warfrin	75
537817	vitamin e anti scar	916377	what uv protection for eclipse	76
537817	vitamin e anti scar	582060	what can i take so my tattoo won't hurt	77
537817	vitamin e anti scar	222610	how do you hide a burn scar?	78
537817	vitamin e anti scar	917412	what vitamins promote skin healing	79
537817	vitamin e anti scar	889355	what protects the integument from uv exposure	80
537817	vitamin e anti scar	1142637	when is the appropriate time for a scar revision	81
537817	vitamin e anti scar	353163	how to cover red skin with foundation	82
537817	vitamin e anti scar	917168	what vitamins are good for the skin	83
537817	vitamin e anti scar	272553	how long to wait to be tested for std	84
537817	vitamin e anti scar	699748	what is a shield volcano	85
537817	vitamin e anti scar	537808	vitamin d3 1000 mg	86
537817	vitamin e anti scar	626928	what do you put on a red tkr scar to make it lighter	87
537817	vitamin e anti scar	917202	what vitamins are in krill oil	88
537817	vitamin e anti scar	917439	what vitamins should stop before surgery	89
537817	vitamin e anti scar	723554	what is best to use to treat a hysterectomy scar	90
537817	vitamin e anti scar	553946	what antibiotic do you give for gonorrhea	91
537817	vitamin e anti scar	50109	benefit of vitamin e supplement	92
537817	vitamin e anti scar	64426	can antiviral treat fungal infections	93
537817	vitamin e anti scar	175495	dr who rose costume	94
537817	vitamin e anti scar	64017	can amoxicillin cure std	95
537817	vitamin e anti scar	654864	what does vitamin c e do for skin	96
